Data,Acquisti MWh,Vendite MWh,€/MWh
01/06/2025,"4.564,40","3.385,40",90
01/06/2025,"4.925,10","3.629,80",15
01/06/2025,"5.149,90","3.882,80",10
01/06/2025,"5.376,70","4.011,10",10
01/06/2025,"5.353,60","4.050,40",10
01/06/2025,"5.125,50","3.919,10","9,95"
01/06/2025,"4.824,70","3.621,80","9,65"
01/06/2025,"4.709,50","3.501,90",15
01/06/2025,"4.625,00","3.118,80",97
01/06/2025,"4.849,80","3.352,50","114,6"
01/06/2025,"5.165,90","3.538,00","127,03"
01/06/2025,"5.562,30","3.456,70",133
01/06/2025,"5.478,50","3.561,10","135,17"
01/06/2025,"5.144,80","3.190,10","125,38"
01/06/2025,"4.727,10","2.722,80","121,17"
02/06/2025,"4.425,50","1.805,50","119,9"
02/06/2025,"4.114,40","1.315,40",110
02/06/2025,"3.956,80","1.020,60","102,52"
02/06/2025,"3.843,40","1.041,20","100,95"
02/06/2025,"3.750,30","1.063,60","100,2"
02/06/2025,"3.724,50","1.150,70","97,67"
02/06/2025,"3.783,10","1.272,40","95,49"
02/06/2025,"3.951,50","1.746,70","115,85"
02/06/2025,"4.353,40","2.453,30",115
02/06/2025,"4.669,70","3.058,60","103,35"
02/06/2025,"4.987,20","3.642,00","65,98"
02/06/2025,"5.120,60","3.901,70",50
02/06/2025,"5.412,90","3.995,70",20
02/06/2025,"5.137,60","4.047,30",19
02/06/2025,"5.034,10","3.946,80",11
02/06/2025,"4.914,80","3.821,70",25
02/06/2025,"4.715,70","3.612,20","85,17"
02/06/2025,"4.743,40","3.278,20","106,09"
02/06/2025,"4.916,90","3.651,40","121,16"
02/06/2025,"5.228,50","3.622,40",124
02/06/2025,"5.441,30","3.635,20","140,5"
02/06/2025,"5.417,10","3.596,10","143,36"
02/06/2025,"5.167,80","3.306,10","125,38"
02/06/2025,"4.691,70","2.594,20","122,56"
03/06/2025,"4.351,20","2.266,90",112
03/06/2025,"4.025,20","1.946,20","106,46"
03/06/2025,"3.962,00","1.863,10",101
03/06/2025,"3.883,60","1.868,30","99,28"
03/06/2025,"3.909,80","1.981,50","100,27"
03/06/2025,"4.005,80","2.029,00","107,53"
03/06/2025,"4.523,40","2.362,30","136,18"
03/06/2025,"5.161,20","3.037,70","131,33"
03/06/2025,"5.754,60","3.484,50","129,5"
03/06/2025,"5.971,60","3.897,50","126,53"
03/06/2025,"6.038,40","3.981,80","99,99"
03/06/2025,"6.135,90","4.112,40",89
03/06/2025,"6.526,80","4.142,50",58
03/06/2025,"6.159,50","4.149,70","55,53"
03/06/2025,"6.269,10","4.071,30",55
03/06/2025,"5.952,60","3.927,40","84,55"
03/06/2025,"5.976,90","3.615,30","100,9"
03/06/2025,"5.891,60","3.432,10","107,83"
03/06/2025,"5.954,00","4.417,30","117,9"
03/06/2025,"6.285,90","4.755,50","141,62"
03/06/2025,"6.383,30","4.526,80",150
03/06/2025,"6.179,60","4.456,10",141
03/06/2025,"5.722,70","4.046,40","127,36"
03/06/2025,"5.147,90","3.264,90","117,51"
04/06/2025,"4.834,60","2.706,90","115,41"
04/06/2025,"4.503,80","1.928,20","106,46"
04/06/2025,"4.377,20","2.286,80","99,5"
04/06/2025,"4.258,90","2.260,40","92,3"
04/06/2025,"4.344,60","2.294,20","93,6"
04/06/2025,"4.426,20","2.328,80","98,77"
04/06/2025,"4.929,70","3.055,90","117,51"
04/06/2025,"5.456,50","3.729,00","136,2"
04/06/2025,"5.922,90","4.493,80","139,87"
04/06/2025,"6.142,90","5.205,30","127,29"
04/06/2025,"6.217,60","4.786,70",120
04/06/2025,"6.271,50","5.127,50","117,51"
04/06/2025,"6.602,80","5.207,00",90
04/06/2025,"6.348,80","5.278,60","95,21"
04/06/2025,"6.325,80","5.177,30",101
04/06/2025,"6.274,20","4.892,90","104,54"
04/06/2025,"6.209,60","4.615,00","109,8"
04/06/2025,"6.170,80","4.413,70",125
04/06/2025,"6.214,40","4.710,80",130
04/06/2025,"6.454,00","4.564,20","142,11"
04/06/2025,"6.580,80","4.637,20","154,58"
04/06/2025,"6.308,00","4.608,70","139,87"
04/06/2025,"5.876,00","4.235,10","131,33"
04/06/2025,"5.308,20","3.476,20","115,86"
05/06/2025,"4.833,10","2.297,30",114
05/06/2025,"4.492,30","1.885,10",112
05/06/2025,"4.385,10","1.907,20","107,71"
05/06/2025,"4.251,40","1.981,80","105,42"
05/06/2025,"4.292,90","1.985,20","105,86"
05/06/2025,"4.454,70","2.012,90","111,13"
05/06/2025,"4.888,00","2.292,30",113
05/06/2025,"5.502,30","2.899,20","129,04"
05/06/2025,"5.935,80","3.678,00","119,53"
05/06/2025,"6.179,40","4.279,30","116,1"
05/06/2025,"6.252,70","4.385,00","110,03"
05/06/2025,"6.337,30","4.751,40",105
05/06/2025,"6.454,90","4.884,80","90,1"
05/06/2025,"6.277,30","4.572,10",89
05/06/2025,"6.323,90","4.827,70","94,41"
05/06/2025,"6.265,30","4.535,50","98,02"
05/06/2025,"6.302,10","4.182,60",105
05/06/2025,"6.251,20","3.870,80","114,57"
05/06/2025,"6.336,90","4.131,00","117,87"
05/06/2025,"6.615,50","4.495,70",132
05/06/2025,"6.585,80","4.897,90","156,05"
05/06/2025,"6.356,70","4.383,10","153,48"
05/06/2025,"5.896,60","3.941,70","119,1"
05/06/2025,"5.344,80","3.183,80","112,64"
06/06/2025,"4.897,50","2.127,90","115,03"
06/06/2025,"4.576,30","1.839,60","101,4"
06/06/2025,"4.416,90","1.758,20","90,49"
06/06/2025,"4.280,80","1.476,30","89,21"
06/06/2025,"4.393,60","1.538,70","90,49"
06/06/2025,"4.440,20","1.769,90","97,6"
06/06/2025,"4.928,60","2.015,20","121,47"
06/06/2025,"5.563,10","2.463,60","149,07"
06/06/2025,"6.059,10","3.192,90","149,07"
06/06/2025,"6.354,60","3.766,80","134,53"
06/06/2025,"6.416,80","4.259,60","128,22"
06/06/2025,"6.427,90","4.638,70","111,09"
06/06/2025,"6.598,60","4.774,30","90,8"
06/06/2025,"6.453,10","4.723,70","89,85"
06/06/2025,"6.495,50","4.995,90",93
06/06/2025,"6.419,40","4.773,70",95
06/06/2025,"6.403,50","4.573,60","108,02"
06/06/2025,"6.310,10","3.969,40","115,02"
06/06/2025,"6.486,70","4.519,70","129,29"
06/06/2025,"6.729,90","4.234,10","136,49"
06/06/2025,"6.691,10","4.209,50","150,04"
06/06/2025,"6.447,60","3.876,80","135,5"
06/06/2025,"6.010,40","3.624,00","124,92"
06/06/2025,"5.410,40","2.788,10",115
07/06/2025,"4.985,80","2.318,70","119,5"
07/06/2025,"4.677,80","1.891,20","114,75"
07/06/2025,"4.468,00","1.769,30","108,48"
07/06/2025,"4.343,10","1.785,10","103,03"
07/06/2025,"4.390,00","1.803,70","104,54"
07/06/2025,"4.308,20","1.787,80","94,28"
07/06/2025,"4.531,20","2.050,50","115,01"
07/06/2025,"4.872,20","2.428,50","88,71"
07/06/2025,"5.218,20","2.648,30","99,6"
07/06/2025,"5.592,70","3.381,80",95
07/06/2025,"5.696,30","3.806,50",43
07/06/2025,"5.806,10","4.117,30","28,43"
07/06/2025,"5.892,60","4.416,70",31
07/06/2025,"5.852,90","4.522,40",27
07/06/2025,"5.815,60","4.524,10",24
07/06/2025,"5.668,80","4.400,70",27
07/06/2025,"5.615,90","3.877,60","28,3"
07/06/2025,"5.695,50","3.524,10","75,02"
07/06/2025,"5.849,80","3.030,90","108,03"
07/06/2025,"6.083,20","3.700,20","130,84"
07/06/2025,"6.123,20","3.654,80","154,14"
07/06/2025,"5.890,90","3.492,60","142,3"
07/06/2025,"5.570,40","3.091,40","120,54"
07/06/2025,"5.153,90","2.203,90","112,19"
08/06/2025,"4.919,20","1.907,20","113,04"
08/06/2025,"4.486,50","1.598,40","109,2"
08/06/2025,"4.327,90","1.623,10","92,57"
08/06/2025,"4.102,10","1.593,10","79,69"
08/06/2025,"4.092,10","1.601,20","78,16"
08/06/2025,"4.063,30","1.593,50","86,7"
08/06/2025,"4.144,80","1.765,90","89,7"
08/06/2025,"4.301,50","2.324,00","93,99"
08/06/2025,"4.674,60","3.121,50",70
08/06/2025,"5.064,10","3.612,90","39,5"
08/06/2025,"5.376,70","3.985,80",15
08/06/2025,"5.483,00","4.315,80",10
08/06/2025,"5.795,90","4.478,60",10
08/06/2025,"5.926,80","4.538,70",10
08/06/2025,"5.784,80","4.487,70",10
08/06/2025,"5.648,80","4.186,10",10
08/06/2025,"5.733,50","3.663,10","8,65"
08/06/2025,"5.238,30","3.392,70","54,67"
08/06/2025,"5.323,00","3.245,30","104,48"
08/06/2025,"5.611,10","4.033,40","131,28"
08/06/2025,"5.841,00","3.867,70","146,75"
08/06/2025,"5.801,90","3.773,00","132,07"
08/06/2025,"5.509,30","3.513,80","121,92"
08/06/2025,"5.085,60","2.983,80",118
09/06/2025,"4.529,10","2.352,20","99,12"
09/06/2025,"4.305,90","1.680,90","94,51"
09/06/2025,"4.158,00","1.368,00","87,49"
09/06/2025,"4.120,60","1.227,20","85,21"
09/06/2025,"4.115,70","1.208,60","87,33"
09/06/2025,"4.269,50","1.556,50","91,81"
09/06/2025,"4.767,70","1.758,60","128,07"
09/06/2025,"5.397,50","2.353,10","148,87"
09/06/2025,"5.948,40","3.276,70","153,77"
09/06/2025,"6.356,40","3.801,10","119,5"
09/06/2025,"6.457,80","4.406,00","93,01"
09/06/2025,"6.542,30","4.268,90","59,67"
09/06/2025,"6.627,80","4.227,20","47,18"
09/06/2025,"6.669,90","4.379,30","60,85"
09/06/2025,"6.586,10","4.348,30","82,8"
09/06/2025,"6.575,00","3.811,10",60
09/06/2025,"6.493,00","3.806,20","88,02"
09/06/2025,"6.403,40","3.911,70","104,2"
09/06/2025,"6.456,90","4.266,90","122,93"
09/06/2025,"6.700,30","4.245,30","136,49"
09/06/2025,"6.705,40","4.243,90","153,75"
09/06/2025,"6.420,40","4.210,70",135
09/06/2025,"5.987,90","3.806,20",125
09/06/2025,"5.416,40","2.818,50","114,03"
10/06/2025,"4.983,90","1.992,80","112,11"
10/06/2025,"4.696,50","1.794,80","102,75"
10/06/2025,"4.709,50","1.786,60","103,02"
10/06/2025,"4.511,70","1.802,50","102,02"
10/06/2025,"4.488,90","1.780,10",103
10/06/2025,"4.569,50","1.832,90","101,72"
10/06/2025,"4.997,30","2.387,30",125
10/06/2025,"5.530,50","3.020,10","132,52"
10/06/2025,"6.171,70","3.812,80","132,52"
10/06/2025,"6.488,10","4.144,10","114,66"
10/06/2025,"6.585,40","4.683,50","102,07"
10/06/2025,"6.683,00","4.282,40","89,67"
10/06/2025,"6.737,80","4.270,40","43,8"
10/06/2025,"6.729,90","4.350,70","62,67"
10/06/2025,"6.632,40","4.159,70","70,19"
10/06/2025,"6.705,80","3.997,20","88,15"
10/06/2025,"6.695,00","4.373,50","101,67"
10/06/2025,"6.640,30","4.143,70","107,9"
10/06/2025,"6.807,70","4.301,10","134,92"
10/06/2025,"6.851,90","4.112,90",155
10/06/2025,"6.822,40","4.033,90","179,55"
10/06/2025,"6.571,20","3.693,40","157,62"
10/06/2025,"6.226,20","3.581,10","132,52"
10/06/2025,"5.700,00","3.253,50",125
11/06/2025,"5.233,40","1.937,70",117
11/06/2025,"4.886,40","1.710,10","113,45"
11/06/2025,"4.781,30","1.704,40","113,23"
11/06/2025,"4.711,60","1.699,20","106,89"
11/06/2025,"4.721,00","1.690,50","101,55"
11/06/2025,"4.763,90","1.762,00","102,3"
11/06/2025,"5.130,70","2.059,80","118,26"
11/06/2025,"5.697,20","2.958,20","127,18"
11/06/2025,"6.296,50","3.319,40","129,5"
11/06/2025,"6.656,80","3.928,40",118
11/06/2025,"6.817,20","4.596,50",114
11/06/2025,"6.927,90","4.689,20",114
11/06/2025,"6.979,70","4.693,70","94,3"
11/06/2025,"6.845,80","4.722,00",90
11/06/2025,"6.872,50","4.597,70","100,97"
11/06/2025,"6.963,40","4.298,10","108,15"
11/06/2025,"6.933,00","4.601,40","115,03"
11/06/2025,"6.940,30","4.279,60","124,56"
11/06/2025,"7.046,00","4.922,20","123,18"
11/06/2025,"7.224,40","4.758,60","150,59"
11/06/2025,"7.186,90","4.697,80",165
11/06/2025,"6.969,30","4.565,70","151,42"
11/06/2025,"6.421,70","4.117,10","123,18"
11/06/2025,"5.663,00","2.668,70","113,73"
12/06/2025,"5.308,30","2.799,30","127,74"
12/06/2025,"5.012,30","2.445,00","127,74"
12/06/2025,"4.796,00","2.107,30","118,31"
12/06/2025,"4.706,50","1.991,50",109
12/06/2025,"4.707,00","1.951,30","102,37"
12/06/2025,"4.821,10","2.076,50","106,1"
12/06/2025,"5.157,30","2.697,20",112
12/06/2025,"5.795,00","3.549,70","125,63"
12/06/2025,"6.418,90","4.286,50",124
12/06/2025,"6.686,80","4.546,20","114,82"
12/06/2025,"6.892,00","5.051,50","110,67"
12/06/2025,"7.086,50","5.260,80",104
12/06/2025,"7.219,50","4.979,40",89
12/06/2025,"7.404,80","5.021,10","87,14"
12/06/2025,"7.112,40","5.110,20","90,57"
12/06/2025,"7.115,10","5.142,10","103,23"
12/06/2025,"7.106,90","4.849,00","114,82"
12/06/2025,"7.078,50","5.219,20","112,62"
12/06/2025,"7.288,70","5.808,90",130
12/06/2025,"7.366,20","5.363,20","166,91"
12/06/2025,"7.296,80","5.306,90","186,49"
12/06/2025,"7.164,50","5.021,10","152,25"
12/06/2025,"6.516,50","4.488,50","127,74"
12/06/2025,"5.913,50","3.533,90",115
13/06/2025,"5.395,90","3.108,20",122
13/06/2025,"5.108,00","2.624,50","113,01"
13/06/2025,"4.849,80","2.641,30",110
13/06/2025,"4.713,90","2.258,90","106,6"
13/06/2025,"4.753,90","2.258,60","105,32"
13/06/2025,"4.846,70","2.329,60","107,07"
13/06/2025,"5.180,60","2.771,20","121,75"
13/06/2025,"5.760,40","3.517,00","124,96"
13/06/2025,"6.458,20","4.260,00","126,18"
13/06/2025,"6.794,40","4.936,70","124,96"
13/06/2025,"6.916,40","4.509,80","124,96"
13/06/2025,"7.016,20","4.867,40","113,16"
13/06/2025,"7.266,90","4.898,40","101,72"
13/06/2025,"7.176,50","4.870,40",98
13/06/2025,"7.109,30","4.840,30",101
13/06/2025,"7.162,70","4.634,30","101,68"
13/06/2025,"7.196,40","4.278,90","114,56"
13/06/2025,"7.187,90","4.194,10","114,56"
13/06/2025,"7.337,00","4.662,70","122,36"
13/06/2025,"7.286,00","5.252,40","161,27"
13/06/2025,"7.227,70","5.148,40","175,94"
13/06/2025,"6.969,80","5.082,10","157,62"
13/06/2025,"6.529,20","4.560,70","132,13"
13/06/2025,"5.947,90","3.346,60","115,16"
14/06/2025,"5.525,60","3.050,90",125
14/06/2025,"5.153,10","2.256,70",120
14/06/2025,"4.865,70","1.767,40",121
14/06/2025,"4.709,30","1.758,10","118,47"
14/06/2025,"4.664,20","1.788,60","118,22"
14/06/2025,"4.664,30","1.799,40","118,03"
14/06/2025,"4.745,20","1.984,40","114,76"
14/06/2025,"5.072,00","2.591,10","120,03"
14/06/2025,"5.672,20","3.009,90",118
14/06/2025,"6.013,30","3.038,40","113,14"
14/06/2025,"6.203,00","3.575,00","104,2"
14/06/2025,"6.345,40","3.915,40","97,1"
14/06/2025,"6.461,90","4.040,80","98,1"
14/06/2025,"6.416,60","4.077,00","88,7"
14/06/2025,"6.445,10","3.998,90","97,1"
14/06/2025,"6.388,10","3.807,10","104,4"
14/06/2025,"6.438,70","3.373,50",125
14/06/2025,"6.601,60","3.848,50","127,77"
14/06/2025,"6.791,00","3.841,30",128
14/06/2025,"6.858,90","4.521,10","157,62"
14/06/2025,"6.651,50","4.302,00","180,24"
14/06/2025,"6.441,30","4.243,60","160,66"
14/06/2025,"6.062,70","3.755,30",150
14/06/2025,"5.597,10","2.405,30",120
15/06/2025,"5.305,80","2.610,60",127
15/06/2025,"4.948,20","2.386,40",130
15/06/2025,"4.674,30","1.335,20","131,58"
15/06/2025,"4.545,40","1.326,40","128,4"
15/06/2025,"4.493,20","1.350,60",125
15/06/2025,"4.432,90","1.388,10",125
15/06/2025,"4.342,80","1.591,40","113,05"
15/06/2025,"4.630,20","2.153,90",105
15/06/2025,"4.930,70","2.890,60","97,1"
15/06/2025,"5.273,60","3.033,90","97,1"
15/06/2025,"5.573,90","3.564,40",78
15/06/2025,"5.766,50","3.960,40","89,07"
15/06/2025,"5.984,50","4.118,30",96
15/06/2025,"5.998,70","4.048,80","90,5"
15/06/2025,"5.921,10","3.919,70","97,1"
15/06/2025,"5.886,40","3.532,30",101
15/06/2025,"5.745,90","3.171,90","114,56"
15/06/2025,"5.870,70","3.563,40","113,05"
15/06/2025,"6.040,40","3.967,50",120
15/06/2025,"6.269,90","3.803,30",136
15/06/2025,"6.371,50","4.284,10","148,61"
15/06/2025,"6.340,20","4.290,50","145,61"
15/06/2025,"6.061,50","3.459,40",135
15/06/2025,"5.598,90","2.982,40","126,26"
16/06/2025,"5.260,40","2.347,70","121,3"
16/06/2025,"4.892,20","1.602,40","119,13"
16/06/2025,"4.798,40","1.565,90","117,76"
16/06/2025,"4.685,10","1.572,00","116,03"
16/06/2025,"4.561,30","1.605,60","114,56"
16/06/2025,"4.669,00","1.671,40",115
16/06/2025,"5.118,40","2.050,70","123,64"
16/06/2025,"5.835,10","2.637,20","130,2"
16/06/2025,"6.447,60","3.370,00","133,56"
16/06/2025,"6.833,80","3.907,80","133,56"
16/06/2025,"7.029,40","4.536,10","123,92"
16/06/2025,"7.293,90","4.736,20","118,4"
16/06/2025,"7.599,20","4.828,10","104,31"
16/06/2025,"7.443,00","4.819,70","104,31"
16/06/2025,"7.476,80","4.791,60",115
16/06/2025,"7.460,00","4.625,90","123,92"
16/06/2025,"7.365,50","4.333,90",130
16/06/2025,"7.285,40","5.153,60","123,92"
16/06/2025,"7.246,10","5.071,40","127,17"
16/06/2025,"7.359,20","5.114,60","153,01"
16/06/2025,"7.406,40","5.209,40","189,07"
16/06/2025,"7.128,60","5.100,70","159,66"
16/06/2025,"6.647,50","4.667,70","138,86"
16/06/2025,"6.044,50","3.947,60","126,26"
17/06/2025,"5.448,50","3.165,00",130
17/06/2025,"5.126,00","2.762,30",130
17/06/2025,"4.880,30","2.429,10","123,74"
17/06/2025,"4.822,30","2.321,40","117,36"
17/06/2025,"4.788,70","2.312,00","110,36"
17/06/2025,"4.841,80","2.368,80","107,1"
17/06/2025,"5.284,90","2.703,10","117,31"
17/06/2025,"5.991,10","3.448,90","134,26"
17/06/2025,"6.578,60","4.066,10",135
17/06/2025,"6.949,40","4.664,50","134,26"
17/06/2025,"7.127,40","4.214,20","129,16"
17/06/2025,"7.255,10","4.259,80",120
17/06/2025,"7.454,10","4.300,10","97,1"
17/06/2025,"7.442,70","3.922,80",93
17/06/2025,"7.442,70","4.054,00","97,69"
17/06/2025,"7.310,40","4.067,30","104,91"
17/06/2025,"7.296,60","4.428,50",105
17/06/2025,"7.219,00","4.422,90","106,49"
17/06/2025,"7.171,40","4.756,10",122
17/06/2025,"7.263,20","5.463,90","153,01"
17/06/2025,"7.211,50","5.312,90","166,46"
17/06/2025,"6.999,20","5.371,10",160
17/06/2025,"6.445,10","4.644,30",145
17/06/2025,"5.784,80","3.804,90",120
18/06/2025,"5.254,00","2.547,00","121,63"
18/06/2025,"4.840,90","2.404,90","119,99"
18/06/2025,"4.780,80","2.362,30","117,38"
18/06/2025,"4.707,10","2.369,40",121
18/06/2025,"4.665,00","2.369,60","117,38"
18/06/2025,"4.764,70","2.392,70","117,38"
18/06/2025,"5.128,50","2.644,40","125,9"
18/06/2025,"5.781,00","3.252,60",140
18/06/2025,"6.387,40","3.995,50",135
18/06/2025,"6.738,30","4.464,00","122,96"
18/06/2025,"6.864,60","4.525,10",112
18/06/2025,"7.060,30","4.774,30","105,78"
18/06/2025,"7.286,10","4.854,20","104,41"
18/06/2025,"7.297,30","4.869,70",107
18/06/2025,"7.312,70","4.598,20","108,9"
18/06/2025,"7.201,90","4.336,30","106,49"
18/06/2025,"7.204,00","4.261,60","113,74"
18/06/2025,"7.206,60","4.464,40","117,15"
18/06/2025,"7.180,80","5.485,30",135
18/06/2025,"7.244,80","5.855,50","155,8"
18/06/2025,"7.173,90","5.943,10","176,15"
18/06/2025,"6.980,30","5.762,80","165,12"
18/06/2025,"6.440,50","4.799,40","135,47"
18/06/2025,"5.801,60","4.218,70",121
19/06/2025,"5.456,10","2.715,20",132
19/06/2025,"5.042,60","2.076,40","120,75"
19/06/2025,"4.883,10","2.039,70","118,69"
19/06/2025,"4.799,60","2.073,40","118,65"
19/06/2025,"4.787,90","2.005,30","112,83"
19/06/2025,"4.851,30","2.064,90","112,4"
19/06/2025,"5.260,40","2.429,30",120
19/06/2025,"5.953,40","3.129,40","132,9"
19/06/2025,"6.548,90","3.793,40","133,2"
19/06/2025,"6.889,60","4.452,60",125
19/06/2025,"7.196,40","4.732,40","113,81"
19/06/2025,"7.374,20","4.926,60","108,5"
19/06/2025,"7.465,20","5.006,70","107,47"
19/06/2025,"7.475,20","4.998,70","108,5"
19/06/2025,"7.570,20","4.878,30",115
19/06/2025,"7.571,40","4.640,10",127
19/06/2025,"7.531,10","4.432,80","137,23"
19/06/2025,"7.478,30","4.997,60","134,8"
19/06/2025,"7.467,00","5.851,20","150,82"
19/06/2025,"7.447,60","5.931,40","164,89"
19/06/2025,"7.457,80","5.879,10","184,8"
19/06/2025,"7.203,80","5.584,70","160,5"
19/06/2025,"6.664,30","4.917,10",150
19/06/2025,"6.068,60","4.339,90","130,64"
20/06/2025,"5.524,50","2.841,60","132,22"
20/06/2025,"5.193,50","2.491,60","128,96"
20/06/2025,"5.026,40","2.330,60","121,69"
20/06/2025,"4.876,50","2.186,50",130
20/06/2025,"4.898,00","2.191,40","120,4"
20/06/2025,"4.918,10","2.083,70",117
20/06/2025,"5.302,00","2.297,50",130
20/06/2025,"5.871,20","2.882,50","121,13"
20/06/2025,"6.490,70","3.617,40","120,53"
20/06/2025,"6.995,40","4.516,10","113,25"
20/06/2025,"7.247,80","4.581,10",110
20/06/2025,"7.475,00","4.737,30","104,81"
20/06/2025,"7.769,10","4.803,40","102,43"
20/06/2025,"7.687,30","4.795,60","102,02"
20/06/2025,"7.795,40","4.707,90","102,9"
20/06/2025,"7.639,80","4.701,70","112,35"
20/06/2025,"7.633,10","4.674,40","117,5"
20/06/2025,"7.607,80","4.957,30","117,54"
20/06/2025,"7.572,20","5.438,60","125,19"
20/06/2025,"7.508,90","5.461,40",145
20/06/2025,"7.421,00","5.921,10","166,21"
20/06/2025,"7.143,70","5.869,60","166,28"
20/06/2025,"6.662,10","4.974,60","137,05"
20/06/2025,"6.061,90","4.066,00","121,38"
21/06/2025,"5.565,30","2.909,80",132
21/06/2025,"5.136,40","2.493,00",133
21/06/2025,"4.973,00","2.412,40","125,17"
21/06/2025,"4.817,20","2.218,80","131,58"
21/06/2025,"4.793,50","2.228,20","129,58"
21/06/2025,"4.745,90","2.233,10",127
21/06/2025,"4.883,20","2.535,50",125
21/06/2025,"5.315,20","3.006,00","116,68"
21/06/2025,"5.720,90","3.461,30","111,71"
21/06/2025,"6.112,80","3.384,50","97,1"
21/06/2025,"6.353,60","3.717,00","92,97"
21/06/2025,"6.561,70","4.211,30","97,1"
21/06/2025,"6.714,00","4.202,90","93,2"
21/06/2025,"6.688,90","4.196,00","81,71"
21/06/2025,"6.603,50","4.163,80","92,86"
21/06/2025,"6.542,70","3.934,00","97,1"
21/06/2025,"6.513,60","3.541,90",104
21/06/2025,"6.656,70","3.253,30","115,45"
21/06/2025,"6.729,70","3.334,10",122
21/06/2025,"6.918,50","4.398,20","148,43"
21/06/2025,"6.882,90","4.606,70","186,43"
21/06/2025,"6.687,20","4.481,90","165,39"
21/06/2025,"6.236,10","3.768,30","148,43"
21/06/2025,"5.773,50","3.388,40","145,1"
22/06/2025,"5.274,50","3.208,80",140
22/06/2025,"4.994,10","2.525,20","140,62"
22/06/2025,"4.765,00","2.164,50",124
22/06/2025,"4.611,20","2.093,70","140,62"
22/06/2025,"4.620,60","2.122,50","140,62"
22/06/2025,"4.514,20","1.968,20","140,13"
22/06/2025,"4.548,80","2.178,20","129,7"
22/06/2025,"4.782,20","2.597,30","107,38"
22/06/2025,"5.045,40","2.515,20","97,1"
22/06/2025,"5.391,50","2.846,70","97,93"
22/06/2025,"5.663,40","3.297,70","97,1"
22/06/2025,"5.863,90","3.646,20","92,87"
22/06/2025,"6.060,50","3.682,10",90
22/06/2025,"6.040,00","3.453,80","70,03"
22/06/2025,"5.898,70","3.329,90",60
22/06/2025,"5.849,40","3.350,60","92,89"
22/06/2025,"5.778,10","3.266,60","95,07"
22/06/2025,"5.888,20","3.579,40","97,1"
22/06/2025,"6.018,30","4.216,60",121
22/06/2025,"6.180,10","4.116,60",135
22/06/2025,"6.386,40","4.735,00","159,66"
22/06/2025,"6.413,40","4.687,70","164,31"
